0,0.0399994,0,-0.160046,0,-0.868997,0,0.150375,0,0.407452,4.10239,0.407452,4.10239,0.00337884,-0.835043,0.492241,12,3
0.05,0.0375415,-0.0975039,-0.157283,0.109592,-0.868488,0.0203726,0.155503,0.20512,0.340223,3.4255,0.340223,3.4255,0.00324681,-0.835043,0.492241,12,3
0.1,0.0304915,-0.182188,-0.148437,0.241332,-0.867044,0.0373837,0.170041,0.376395,0.271862,2.73722,0.271862,2.73722,0.00285262,-0.835043,0.492241,12,3
0.15,0.0197056,-0.245729,-0.132701,0.382964,-0.864835,0.0509769,0.192282,0.513256,0.204575,2.05974,0.204575,2.05974,0.0022371,-0.835043,0.492241,12,3
0.2,0.00640481,-0.281966,-0.109936,0.520242,-0.86203,0.0612056,0.22052,0.616243,0.140234,1.41193,0.140234,1.41193,0.00150825,-0.835043,0.492241,12,3
0.25,-0.00794873,-0.2875,-0.0807308,0.638429,-0.858795,0.0682173,0.253097,0.686839,0.0803719,0.809217,0.0803719,0.809217,0.000818825,-0.835043,0.492241,12,3
0.3,-0.0217992,-0.26201,-0.0463939,0.723863,-0.855284,0.0722359,0.28845,0.7273,0.0261802,0.263592,0.0261802,0.263592,0.000327021,-0.835043,0.492241,12,3
0.35,-0.0336525,-0.208271,-0.00885583,0.76543,-0.851639,0.0735449,0.325145,0.74048,-0.0214811,-0.21628,-0.0214811,-0.21628,0.00015074,-0.835043,0.492241,12,3
0.4,-0.0422252,-0.131858,0.0294881,0.75584,-0.847989,0.0724708,0.361898,0.729666,-0.0620637,-0.624882,-0.0620637,-0.624882,0.000330101,-0.835043,0.492241,12,3
0.45,-0.0465713,-0.0405841,0.0659941,0.692523,-0.844443,0.0693677,0.397601,0.698421,-0.0953057,-0.959576,-0.0953057,-0.959576,0.000811417,-0.835043,0.492241,12,3
0.5,-0.0461753,0.0562809,0.0980184,0.578049,-0.841093,0.0646024,0.431322,0.650443,-0.121201,-1.2203,-0.121201,-1.2203,0.00145932,-0.835043,0.492241,12,3
0.55,-0.0410028,0.148926,0.123173,0.419992,-0.838015,0.0585423,0.462319,0.589428,-0.139964,-1.40921,-0.139964,-1.40921,0.00209418,-0.835043,0.492241,12,3
0.6,-0.0315031,0.227959,0.139562,0.230272,-0.835263,0.0515441,0.490029,0.518967,-0.151995,-1.53035,-0.151995,-1.53035,0.00254337,-0.835043,0.492241,12,3
0.65,-0.0185653,0.285331,0.145972,0.0240604,-0.832875,0.0439444,0.514064,0.442449,-0.157843,-1.58922,-0.157843,-1.58922,0.00269056,-0.835043,0.492241,12,3
0.7,-0.00343057,0.315127,0.142,-0.181622,-0.830875,0.0360522,0.5342,0.362988,-0.158165,-1.59247,-0.158165,-1.59247,0.00250764,-0.835043,0.492241,12,3
0.75,0.0124308,0.31416,0.128109,-0.369477,-0.829271,0.028144,0.550359,0.283365,-0.153699,-1.54751,-0.153699,-1.54751,0.00205957,-0.835043,0.492241,12,3
0.8,0.0274643,0.282291,0.1056,-0.523541,-0.828055,0.020459,0.562593,0.205989,-0.145225,-1.46219,-0.145225,-1.46219,0.00148044,-0.835043,0.492241,12,3
0.85,0.040186,0.222441,0.0765066,-0.630715,-0.827214,0.0131977,0.571065,0.13288,-0.133539,-1.34452,-0.133539,-1.34452,0.000928817,-0.835043,0.492241,12,3
0.9,0.0493287,0.140305,0.0434173,-0.682068,-0.826721,0.00652081,0.576028,0.0656541,-0.119423,-1.2024,-0.119423,-1.2024,0.000537256,-0.835043,0.492241,12,3
0.95,0.0539684,0.0437863,0.0092433,-0.673759,-0.826544,0.00054964,0.577808,0.005534,-0.103631,-1.0434,-0.103631,-1.0434,0.000373151,-0.835043,0.492241,12,3
1,0.0536154,-0.057778,-0.0230496,-0.607451,-0.826646,-0.00463191,0.57678,-0.0466359,-0.0868616,-0.874558,-0.0868616,-0.874558,0.000423851,-0.835043,0.492241,12,3
1.05,0.0482639,-0.154528,-0.0507144,-0.490162,-0.826987,-0.00897499,0.573355,-0.0903638,-0.0697503,-0.702274,-0.0697503,-0.702274,0.000609722,-0.835043,0.492241,12,3
1.1,0.0383941,-0.23704,-0.0714757,-0.333568,-0.827523,-0.0124625,0.567959,-0.125477,-0.0528565,-0.532181,-0.0528565,-0.532181,0.000818808,-0.835043,0.492241,12,3
1.15,0.0249273,-0.297244,-0.083735,-0.152853,-0.828212,-0.0151053,0.56102,-0.152087,-0.0366577,-0.369084,-0.0366577,-0.369084,0.000949514,-0.835043,0.492241,12,3
1.2,0.00913704,-0.329219,-0.0867116,0.0347318,-0.829013,-0.0169382,0.552954,-0.170541,-0.021546,-0.216934,-0.021546,-0.216934,0.000945871,-0.835043,0.492241,12,3
1.25,-0.00747324,-0.329782,-0.0805054,0.21148,-0.829887,-0.0180155,0.544156,-0.181387,-0.00782796,-0.078815,-0.00782796,-0.078815,0.000813394,-0.835043,0.492241,12,3
1.3,-0.023317,-0.298812,-0.066079,0.360867,-0.830797,-0.0184069,0.534988,-0.185328,0.00427296,0.0430219,0.00427296,0.0430219,0.000610962,-0.835043,0.492241,12,3
1.35,-0.0368789,-0.239259,-0.0451594,0.469101,-0.831712,-0.0181933,0.525775,-0.183177,0.0146121,0.14712,0.0146121,0.14712,0.000422993,-0.835043,0.492241,12,3
1.4,-0.0468629,-0.156861,-0.0200663,0.526443,-0.832604,-0.0174627,0.516801,-0.175821,0.023117,0.232752,0.023117,0.232752,0.000323442,-0.835043,0.492241,12,3
1.45,-0.0523178,-0.0595766,0.00651528,0.528163,-0.833448,-0.0163068,0.5083,-0.164183,0.0297803,0.29984,0.0297803,0.29984,0.000345976,-0.835043,0.492241,12,3
1.5,-0.0527305,0.0431909,0.0318001,0.475003,-0.834226,-0.0148178,0.500466,-0.149191,0.0346506,0.348877,0.0346506,0.348877,0.000471807,-0.835043,0.492241,12,3
1.55,-0.0480749,0.141505,0.0531755,0.373075,-0.834924,-0.0130853,0.493443,-0.131748,0.037824,0.380827,0.037824,0.380827,0.00063924,-0.835043,0.492241,12,3
1.6,-0.0388153,0.225855,0.0684562,0.233206,-0.835531,-0.0111941,0.487331,-0.112706,0.0394342,0.397039,0.0394342,0.397039,0.000770323,-0.835043,0.492241,12,3
1.65,-0.0258613,0.28808,0.0760935,0.0698303,-0.836041,-0.00922235,0.482192,-0.0928543,0.039644,0.399151,0.039644,0.399151,0.000803556,-0.835043,0.492241,12,3
1.7,-0.0104799,0.322165,0.0753214,-0.100443,-0.836452,-0.00724015,0.478048,-0.0728968,0.0386361,0.389004,0.0386361,0.389004,0.000719628,-0.835043,0.492241,12,3
1.75,0.00582792,0.324835,0.0662249,-0.26044,-0.836766,-0.00530835,0.47489,-0.0534466,0.0366053,0.368556,0.0366053,0.368556,0.000550044,-0.835043,0.492241,12,3
1.8,0.021473,0.295878,0.0497279,-0.394061,-0.836986,-0.00347808,0.472678,-0.0350188,0.0337504,0.339813,0.0337504,0.339813,0.000365141,-0.835043,0.492241,12,3
1.85,0.0349336,0.23817,0.0274992,-0.487842,-0.837118,-0.00179056,0.471352,-0.0180281,0.0302684,0.304755,0.0302684,0.304755,0.000246003,-0.835043,0.492241,12,3
1.9,0.0449033,0.157386,0.00178668,-0.532279,-0.837169,-0.000277143,0.470832,-0.00279039,0.0263485,0.265287,0.0263485,0.265287,0.000251386,-0.835043,0.492241,12,3
1.95,0.0504185,0.0614386,-0.0248066,-0.52279,-0.83715,0.00104028,0.471024,0.010474,0.0221673,0.223189,0.0221673,0.223189,0.000392927,-0.835043,0.492241,12,3
2,0.0509511,-0.0402958,-0.0495822,-0.460179,-0.83707,0.00214864,0.471826,0.0216334,0.0178855,0.180078,0.0178855,0.180078,0.000628744,-0.835043,0.492241,12,3
2.05,0.0464596,-0.137888,-0.0700161,-0.350547,-0.836941,0.00304292,0.473133,0.0306373,0.0136452,0.137385,0.0136452,0.137385,0.000878108,-0.835043,0.492241,12,3
2.1,0.037393,-0.221816,-0.0840093,-0.204655,-0.836771,0.00372518,0.474837,0.0375066,0.00956799,0.0963344,0.00956799,0.0963344,0.0010516,-0.835043,0.492241,12,3
2.15,0.0246463,-0.283893,-0.0900951,-0.0368254,-0.836573,0.00420358,0.476832,0.0423233,0.00575417,0.0579353,0.00575417,0.0579353,0.00108522,-0.835043,0.492241,12,3
2.2,0.00947382,-0.318061,-0.0875832,0.136467,-0.836356,0.00449129,0.479021,0.0452201,0.00228258,0.022982,0.00228258,0.022982,0.000965537,-0.835043,0.492241,12,3
2.25,-0.00663372,-0.320994,-0.0766273,0.298188,-0.836128,0.00460542,0.481311,0.0463692,-0.000788816,-0.00794212,-0.000788816,-0.00794212,0.000736138,-0.835043,0.492241,12,3
2.3,-0.022095,-0.292425,-0.0582131,0.432379,-0.835899,0.00456598,0.483619,0.0459721,-0.00342191,-0.0344532,-0.00342191,-0.0344532,0.000482457,-0.835043,0.492241,12,3
2.35,-0.035393,-0.235172,-0.0340642,0.525709,-0.835675,0.00439488,0.485875,0.0442494,-0.00559688,-0.0563516,-0.00559688,-0.0563516,0.000300302,-0.835043,0.492241,12,3
2.4,-0.0452234,-0.154858,-0.00647681,0.568799,-0.835462,0.00411504,0.488017,0.0414318,-0.00731032,-0.0736033,-0.00731032,-0.0736033,0.000259796,-0.835043,0.492241,12,3
2.45,-0.0506222,-0.0593491,0.0219039,0.557187,-0.835266,0.00374952,0.489996,0.0377517,-0.00857314,-0.0863178,-0.00857314,-0.0863178,0.00037863,-0.835043,0.492241,12,3
2.5,-0.0510589,0.0420099,0.0483433,0.491791,-0.835089,0.00332086,0.491776,0.0334358,-0.00940829,-0.0947264,-0.00940829,-0.0947264,0.000615032,-0.835043,0.492241,12,3
2.55,-0.0464884,0.139311,0.0702867,0.378825,-0.834935,0.00285045,0.49333,0.0286995,-0.00984844,-0.099158,-0.00984844,-0.099158,0.000883157,-0.835043,0.492241,12,3
2.6,-0.0373551,0.223039,0.0856102,0.229159,-0.834805,0.00235803,0.494641,0.0237416,-0.00993371,-0.100017,-0.00993371,-0.100017,0.00108499,-0.835043,0.492241,12,3
2.65,-0.0245497,0.285,0.0928278,0.0572267,-0.834699,0.00186134,0.495703,0.0187407,-0.00970947,-0.0977588,-0.00970947,-0.0977588,0.00114675,-0.835043,0.492241,12,3
2.7,-0.00932255,0.319121,0.0912355,-0.120382,-0.834618,0.00137587,0.496517,0.0138528,-0.00922421,-0.092873,-0.00922421,-0.092873,0.00104638,-0.835043,0.492241,12,3
2.75,0.00683837,0.322051,0.0809793,-0.286513,-0.834561,0.000914657,0.497094,0.00920914,-0.00852774,-0.0858607,-0.00852774,-0.0858607,0.000821784,-0.835043,0.492241,12,3
2.8,0.0223532,0.293492,0.0630433,-0.425083,-0.834526,0.00048827,0.497447,0.0049161,-0.00766945,-0.0772191,-0.00766945,-0.0772191,0.000556738,-0.835043,0.492241,12,3
2.85,0.0357048,0.236233,0.0391558,-0.522631,-0.834511,0.000104798,0.497596,0.00105515,-0.00669696,-0.0674276,-0.00669696,-0.0674276,0.000349434,-0.835043,0.492241,12,3
2.9,0.0455874,0.155866,0.0116245,-0.569649,-0.834514,-0.00023005,0.497565,-0.00231624,-0.00565484,-0.0569352,-0.00565484,-0.0569352,0.000275498,-0.835043,0.492241,12,3
2.95,0.0510341,0.0602413,-0.0168875,-0.561549,-0.834533,-0.000512792,0.497378,-0.00516299,-0.00458376,-0.0461511,-0.00458376,-0.0461511,0.000359646,-0.835043,0.492241,12,3
3,0.0515108,-0.041312,-0.0436222,-0.499143,-0.834564,-0.00074198,0.497062,-0.00747055,-0.00351976,-0.0354384,-0.00351976,-0.0354384,0.00056683,-0.835043,0.492241,12,3
3.05,0.0469686,-0.138886,-0.0659963,-0.388561,-0.834606,-0.000917968,0.496644,-0.00924247,-0.00249381,-0.0251087,-0.00249381,-0.0251087,0.00081607,-0.835043,0.492241,12,3
3.1,0.037848,-0.222958,-0.081854,-0.240616,-0.834655,-0.00104266,0.496151,-0.0104979,-0.00153155,-0.0154203,-0.00153155,-0.0154203,0.00101142,-0.835043,0.492241,12,3
3.15,0.0250367,-0.285315,-0.0896754,-0.0697217,-0.834709,-0.00111924,0.495607,-0.0112689,-0.000653253,-0.00657721,-0.000653253,-0.00657721,0.00107824,-0.835043,0.492241,12,3
3.2,0.00978318,-0.319855,-0.0887221,0.107521,-0.834765,-0.0011519,0.495035,-0.0115978,0.000126076,0.00126938,0.000126076,0.00126938,0.000991241,-0.835043,0.492241,12,3
3.25,-0.00642501,-0.323193,-0.0791076,0.273914,-0.834823,-0.0011456,0.494457,-0.0115343,0.000796413,0.0080186,0.000796413,0.0080186,0.00078384,-0.835043,0.492241,12,3
3.3,-0.0220066,-0.295,-0.0617861,0.413299,-0.834879,-0.00110577,0.49389,-0.0111334,0.00135236,0.0136161,0.00135236,0.0136161,0.000535307,-0.835043,0.492241,12,3
3.35,-0.0354414,-0.238027,-0.0384608,0.512114,-0.834933,-0.00103816,0.49335,-0.0104526,0.00179269,0.0180495,0.00179269,0.0180495,0.000340393,-0.835043,0.492241,12,3
3.4,-0.0454191,-0.157842,-0.0114195,0.560726,-0.834982,-0.000948522,0.49285,-0.0095501,0.00211979,0.0213429,0.00211979,0.0213429,0.000273004,-0.835043,0.492241,12,3
3.45,-0.0509667,-0.0622727,0.0166878,0.554415,-0.835027,-0.000842533,0.492399,-0.00848296,0.00233914,0.0235514,0.00233914,0.0235514,0.000357958,-0.835043,0.492241,12,3
3.5,-0.0515439,0.0393596,0.0431094,0.493855,-0.835066,-0.000725576,0.492005,-0.00730539,0.0024587,0.0247552,0.0024587,0.0247552,0.000561726,-0.835043,0.492241,12,3
3.55,-0.0470948,0.137145,0.0652617,0.385047,-0.8351,-0.000602641,0.49167,-0.00606763,0.00248836,0.0250538,0.00248836,0.0250538,0.000805561,-0.835043,0.492241,12,3
3.6,-0.0380536,0.221547,0.0809825,0.238695,-0.835127,-0.000478223,0.491398,-0.00481494,0.00243936,0.0245605,0.00243936,0.0245605,0.000995718,-0.835043,0.492241,12,3
3.65,-0.0253028,0.284326,0.0887405,0.0691292,-0.835147,-0.000356255,0.491188,-0.00358692,0.0023238,0.023397,0.0023238,0.023397,0.00105917,-0.835043,0.492241,12,3
