0,0.250866,0,0.224566,0,-0.567255,0,0.954128,0,19.5285,-5.31837,19.5285,-5.31837,0.0138507,0.653275,0.62173,16,3
0.05,0.215245,-1.41472,0.220118,-0.176458,-0.542845,0.976424,0.94748,-0.265918,16.2086,-4.41424,16.2086,-4.41424,0.0116152,0.653275,0.62173,16,3
0.1,0.11547,-2.54631,0.206116,-0.37903,-0.473763,1.78686,0.928667,-0.48663,12.672,-3.45109,12.672,-3.45109,0.00689357,0.653275,0.62173,16,3
0.15,-0.0310553,-3.2676,0.181666,-0.590976,-0.36858,2.42046,0.900021,-0.659185,9.0883,-2.4751,9.0883,-2.4751,0.00421562,0.653275,0.62173,16,3
0.2,-0.20146,-3.49202,0.146794,-0.792569,-0.236197,2.87487,0.863968,-0.78294,5.60692,-1.52698,5.60692,-1.52698,0.00765971,0.653275,0.62173,16,3
0.25,-0.37022,-3.20352,0.102542,-0.963122,-0.0854445,3.15522,0.822912,-0.859289,2.35385,-0.641045,2.35385,-0.641045,0.0180896,0.653275,0.62173,16,3
0.3,-0.512962,-2.46303,0.0509648,-1.08317,0.0752588,3.27291,0.779147,-0.891341,-0.570481,0.155364,-0.570481,0.155364,0.0323293,0.653275,0.62173,16,3
0.35,-0.609779,-1.38327,-0.00498581,-1.13664,0.238191,3.24439,0.734774,-0.883573,-3.09183,0.842025,-3.09183,0.842025,0.0448786,0.653275,0.62173,16,3
0.4,-0.646899,-0.092399,-0.0616849,-1.11286,0.396546,3.0898,0.691648,-0.841472,-5.16173,1.40574,-5.16173,1.40574,0.0506867,0.653275,0.62173,16,3
0.45,-0.616841,1.28747,-0.115143,-1.00809,0.544583,2.83171,0.651331,-0.771185,-6.75607,1.83994,-6.75607,1.83994,0.0472331,0.653275,0.62173,16,3
0.5,-0.518077,2.63879,-0.161376,-0.826253,0.677724,2.49391,0.615072,-0.679188,-7.87291,2.1441,-7.87291,2.1441,0.0354862,0.653275,0.62173,16,3
0.55,-0.355135,3.83516,-0.19679,-0.57886,0.792578,2.10026,0.583793,-0.571983,-8.52964,2.32295,-8.52964,2.32295,0.0200437,0.653275,0.62173,16,3
0.6,-0.139253,4.73565,-0.218536,-0.284,0.886929,1.67378,0.558097,-0.455835,0.006211,5.75388e-05,-8.75981,2.38564,0.00827524,0.653275,0.62173,16,3
0.65,0.100429,4.77376,-0.221917,0.149765,0.970626,1.67409,0.535306,-0.455832,0.00567385,0.000138482,-10.0999,2.75029,0.00733005,0.653275,0.62173,16,3
0.7,0.330347,4.34997,-0.203797,0.569231,1.05434,1.67437,0.512514,-0.455825,0.00457687,0.000219914,-11.4401,3.11494,0.0183378,0.653275,0.62173,16,3
