0,-0.0871705,-4.54509,0.223354,-0.448294,-0.608345,-1.0382,0.15789,0.258424,7.23305,-1.80043,7.23305,-1.80043,0.00710711,-0.350942,0.0938177,16,3,2
0.05,-0.315317,-4.50541,0.192659,-0.76958,-0.651214,-0.676548,0.168561,0.168403,6.83399,-1.7011,6.83399,-1.7011,0.0166559,-0.350942,0.0938177,16,3,2
0.1,-0.529817,-4.0061,0.147524,-1.02121,-0.676499,-0.334848,0.174854,0.0833478,6.21345,-1.54663,6.21345,-1.54663,0.0364719,-0.350942,0.0938177,16,3,2
0.15,-0.709037,-3.10994,0.0920156,-1.18107,-0.685474,-0.0241757,0.177089,0.00601626,5.42504,-1.35038,5.42504,-1.35038,0.0608113,-0.350942,0.0938177,16,3,2
0.2,-0.835685,-1.92253,0.0311103,-1.2353,-0.679902,0.247076,0.175701,-0.0615028,4.52213,-1.12563,4.52213,-1.12563,0.0820841,-0.350942,0.0938177,16,3,2
0.25,-0.898102,-0.559281,-0.0297648,-1.17989,-0.661895,0.473183,0.171219,-0.117784,3.5557,-0.885071,3.5557,-0.885071,0.093918,-0.350942,0.0938177,16,3,2
0.3,-0.890204,0.873331,-0.0852425,-1.02122,-0.633791,0.650968,0.164224,-0.162038,2.57269,-0.640381,2.57269,-0.640381,0.0928847,-0.350942,0.0938177,16,3,2
0.35,-0.810988,2.27688,-0.130521,-0.775314,-0.598027,0.779602,0.155321,-0.194057,1.61456,-0.401886,1.61456,-0.401886,0.078952,-0.350942,0.0938177,16,3,2
0.4,-0.664426,3.54884,-0.161806,-0.466054,-0.557029,0.86033,0.145116,-0.214151,0.7164,-0.17832,0.7164,-0.17832,0.0555301,-0.350942,0.0938177,16,3,2
0.45,-0.459931,4.5739,-0.176644,-0.122751,-0.513117,0.89615,0.134186,-0.223067,-0.0936521,0.0233155,-0.0936521,0.0233155,0.0293473,-0.350942,0.0938177,16,3,2
0.5,-0.212889,5.23196,-0.174127,0.222589,-0.468426,0.891467,0.123061,-0.221901,-0.794651,0.197806,-0.794651,0.197806,0.00930159,-0.350942,0.0938177,16,3,2
0,-0.30648,-4.1574,0.190478,-0.856209,-0.660258,-1.0383,0.170811,0.258413,8.06396,-2.00713,8.06396,-2.00713,0.0158966,-0.350942,0.0938177,16,3,2
0.05,-0.505706,-3.74695,0.141561,-1.08459,-0.702093,-0.635102,0.181223,0.158056,7.52372,-1.87265,7.52372,-1.87265,0.0333457,-0.350942,0.0938177,16,3,2
0.1,-0.67462,-2.95815,0.083627,-1.21391,-0.724444,-0.258916,0.186785,0.0644239,6.75277,-1.68074,6.75277,-1.68074,0.0552244,-0.350942,0.0938177,16,3,2
0.15,-0.796418,-1.8799,0.0219251,-1.23405,-0.728948,0.0787226,0.187905,-0.0196133,5.81193,-1.44656,5.81193,-1.44656,0.0749232,-0.350942,0.0938177,16,3,2
0.2,-0.859263,-0.617883,-0.0380424,-1.14513,-0.717747,0.369319,0.185116,-0.0919411,4.76093,-1.18495,4.76093,-1.18495,0.0865216,-0.350942,0.0938177,16,3,2
0.25,-0.856573,0.724712,-0.0910363,-0.957456,-0.69333,0.607366,0.179038,-0.151189,3.65611,-0.909957,3.65611,-0.909957,0.0865728,-0.350942,0.0938177,16,3,2
0.3,-0.786764,2.0505,-0.132565,-0.690325,-0.658392,0.790171,0.170341,-0.196687,2.54868,-0.634313,2.54868,-0.634313,0.0747137,-0.350942,0.0938177,16,3,2
0.35,-0.653123,3.26041,-0.159285,-0.369941,-0.615697,0.917605,0.159714,-0.228402,1.48327,-0.369131,1.48327,-0.369131,0.0537501,-0.350942,0.0938177,16,3,2
0.4,-0.464098,4.24708,-0.169283,-0.0268153,-0.567963,0.991769,0.147832,-0.246859,0.497029,-0.123657,0.497029,-0.123657,0.0295206,-0.350942,0.0938177,16,3,2
0.45,-0.233634,4.90067,-0.162222,0.306979,-0.517753,1.01662,0.135335,-0.253042,-0.380881,0.0948519,-0.380881,0.0948519,0.00994529,-0.350942,0.0938177,16,3,2
0.5,0.0192138,5.13163,-0.139348,0.600549,-0.467398,0.997576,0.122801,-0.248299,-1.12943,0.28116,-1.12943,0.28116,0.00245914,-0.350942,0.0938177,16,3,2
0,-0.649278,-2.68409,0.0769295,-1.28507,-0.752975,-0.593635,0.193884,0.147709,8.21343,-2.04419,8.21343,-2.04419,0.051253,-0.350942,0.0938177,16,3,2
0.05,-0.760045,-1.71431,0.0125051,-1.2709,-0.77239,-0.182963,0.198714,0.0454996,7.29206,-1.81484,7.29206,-1.81484,0.0685376,-0.350942,0.0938177,16,3,2
0.1,-0.817443,-0.566053,-0.0483579,-1.14384,-0.772423,0.18164,0.198721,-0.0452425,6.19878,-1.54272,6.19878,-1.54272,0.078861,-0.350942,0.0938177,16,3,2
0.15,-0.814956,0.664769,-0.100344,-0.918784,-0.755593,0.491578,0.19453,-0.122379,4.99967,-1.24426,4.99967,-1.24426,0.0790699,-0.350942,0.0938177,16,3,2
0.2,-0.7508,1.88464,-0.139108,-0.619336,-0.724764,0.741562,0.186856,-0.184592,3.75647,-0.934836,3.75647,-0.934836,0.068704,-0.350942,0.0938177,16,3,2
0.25,-0.627862,2.99942,-0.161652,-0.275251,-0.68299,0.929386,0.176458,-0.231333,2.52462,-0.62824,2.52462,-0.62824,0.0501152,-0.350942,0.0938177,16,3,2
