0,0.133681,2.51093,0.279169,3.64488,0.0793894,0.895513,0.665976,1.60562,-4.24377,-7.6089,-4.24377,-7.6089,0.0117757,-0.125006,0.299504,12,2,4
0.05,0.255863,2.33652,0.454003,3.29151,0.11886,0.683324,0.736746,1.22517,-4.29305,-7.69725,-4.29305,-7.69725,0.032509,-0.125006,0.299504,12,2,4
0.1,0.363577,1.93752,0.603102,2.62584,0.14766,0.468672,0.788383,0.840312,-4.20934,-7.54717,-4.20934,-7.54717,0.0573339,-0.125006,0.299504,12,2,4
0.15,0.44642,1.35036,0.712402,1.7139,0.165832,0.258205,0.820965,0.462954,-4.00647,-7.18344,-4.00647,-7.18344,0.0790259,-0.125006,0.299504,12,2,4
0.2,0.49628,0.628902,0.771664,0.640067,0.173734,0.0578818,0.835133,0.103782,-3.70065,-6.63511,-3.70065,-6.63511,0.0920598,-0.125006,0.299504,12,2,4
0.25,0.508015,-0.16296,0.775028,-0.506312,0.172003,-0.127151,0.832028,-0.227974,-3.3098,-5.93434,-3.3098,-5.93434,0.093579,-0.125006,0.299504,12,2,4
0.3,0.479801,-0.957022,0.721093,-1.63628,0.161508,-0.292641,0.813212,-0.524691,-2.85288,-5.11511,-2.85288,-5.11511,0.0830971,-0.125006,0.299504,12,2,4
0.35,0.413257,-1.68441,0.612904,-2.66067,0.14331,-0.435285,0.780583,-0.780446,-2.34922,-4.21206,-2.34922,-4.21206,0.0624688,-0.125006,0.299504,12,2,4
0.4,0.313392,-2.27906,0.457982,-3.48996,0.118609,-0.552746,0.736296,-0.991049,-1.81789,-3.2594,-1.81789,-3.2594,0.0365384,-0.125006,0.299504,12,2,4
0.45,0.188342,-2.68297,0.268225,-4.04076,0.0886993,-0.64364,0.682669,-1.15402,-1.27718,-2.28994,-1.27718,-2.28994,0.0131494,-0.125006,0.299504,12,2,4
0.5,0.0487907,-2.8538,0.0592578,-4.25021,0.0549208,-0.707499,0.622106,-1.26852,-0.744123,-1.33419,-0.744123,-1.33419,0.000732849,-0.125006,0.299504,12,2,4
0,0.250682,2.13178,0.445111,2.94234,0.124167,0.895573,0.746259,1.60571,-4.78122,-8.57248,-4.78122,-8.57248,0.0312864,-0.125006,0.299504,12,2,4
0.05,0.349156,1.77543,0.578405,2.34705,0.162969,0.656512,0.815829,1.17709,-4.76873,-8.55007,-4.76873,-8.55007,0.0530837,-0.125006,0.299504,12,2,4
0.1,0.425349,1.24824,0.676102,1.53109,0.189834,0.418076,0.863996,0.749583,-4.61423,-8.27306,-4.61423,-8.27306,0.072082,-0.125006,0.299504,12,2,4
0.15,0.471833,0.596804,0.72894,0.567036,0.20497,0.187364,0.891133,0.335929,-4.33444,-7.77141,-4.33444,-7.77141,0.0835685,-0.125006,0.299504,12,2,4
0.2,0.483791,-0.122056,0.731511,-0.464797,0.20892,-0.0293577,0.898216,-0.0526412,-3.9484,-7.07926,-3.9484,-7.07926,0.0849679,-0.125006,0.299504,12,2,4
0.25,0.459387,-0.846602,0.682479,-1.48235,0.202517,-0.226778,0.886734,-0.406604,-3.47672,-6.23356,-3.47672,-6.23356,0.0758061,-0.125006,0.299504,12,2,4
0.3,0.399908,-1.51415,0.584608,-2.4037,0.186832,-0.400613,0.858612,-0.718282,-2.94083,-5.27274,-2.94083,-5.27274,0.0577359,-0.125006,0.299504,12,2,4
0.35,0.309725,-2.06477,0.444724,-3.14895,0.163125,-0.547655,0.816107,-0.981919,-2.36226,-4.2354,-2.36226,-4.2354,0.034916,-0.125006,0.299504,12,2,4
0.4,0.196043,-2.44611,0.273484,-3.6463,0.13279,-0.665768,0.761717,-1.19369,-1.76201,-3.15918,-1.76201,-3.15918,0.0138462,-0.125006,0.299504,12,2,4
0.45,0.0683604,-2.61971,0.0847172,-3.84308,0.0972986,-0.753868,0.698084,-1.35165,-1.15992,-2.07966,-1.15992,-2.07966,0.0014725,-0.125006,0.299504,12,2,4
0.5,-0.0623762,-2.5672,-0.105844,-3.71743,0.0581553,-0.811864,0.627902,-1.45563,-0.574207,-1.02951,-0.574207,-1.02951,0.00187499,-0.125006,0.299504,12,2,4
0,0.409514,1.07008,0.650075,1.23699,0.207079,0.629685,0.894914,1.12896,-5.24439,-9.40284,-5.24439,-9.40284,0.0671758,-0.125006,0.299504,12,2,4
0.05,0.448682,0.484392,0.690682,0.37506,0.232008,0.367465,0.939608,0.658818,-5.0191,-8.99889,-5.0191,-8.99889,0.0760654,-0.125006,0.299504,12,2,4
0.1,0.456935,-0.156732,0.686621,-0.536178,0.244107,0.116511,0.961301,0.208874,-4.66238,-8.35931,-4.66238,-8.35931,0.0761818,-0.125006,0.299504,12,2,4
0.15,0.432852,-0.799031,0.63725,-1.4238,0.244105,-0.116608,0.961295,-0.209092,-4.19611,-7.52331,-4.19611,-7.52331,0.0673273,-0.125006,0.299504,12,2,4
0.2,0.377757,-1.38747,0.545565,-2.21553,0.233029,-0.326414,0.941437,-0.585257,-3.64359,-6.53268,-3.64359,-6.53268,0.0511536,-0.125006,0.299504,12,2,4
0.25,0.295667,-1.87002,0.41809,-2.84342,0.212154,-0.508594,0.904008,-0.911891,-3.02873,-5.43026,-3.02873,-5.43026,0.0313213,-0.125006,0.299504,12,2,4
0.3,0.193035,-2.20217,0.264524,-3.24978,0.182938,-0.66003,0.851625,-1.1834,-2.37527,-4.25865,-2.37527,-4.25865,0.0131249,-0.125006,0.299504,12,2,4
0.35,0.0782474,-2.352,0.0970251,-3.39549,0.146968,-0.778794,0.787132,-1.39634,-1.7061,-3.05886,-1.7061,-3.05886,0.00192941,-0.125006,0.299504,12,2,4
0.4,-0.0391297,-2.30486,-0.0709126,-3.26735,0.105895,-0.864099,0.713491,-1.54928,-1.04262,-1.86929,-1.04262,-1.86929,0.00081592,-0.125006,0.299504,12,2,4
0.45,-0.149286,-2.06582,-0.225857,-2.88095,0.0613873,-0.91623,0.633691,-1.64274,-0.40426,-0.724754,-0.40426,-0.724754,0.00902313,-0.125006,0.299504,12,2,4
0.5,-0.24315,-1.65884,-0.355814,-2.27708,0.0150704,-0.936443,0.550648,-1.67898,0.191968,0.344239,0.191968,0.344239,0.0224622,-0.125006,0.299504,12,2,4
0,-0.238846,-1.73602,0.0946213,4.32711,-0.377968,-1.61662,1.05057,2.3126,5.9638,-8.53127,5.9638,-8.53127,0.00815092,-0.150421,0.725064,12,2,5
0.05,-0.319843,-1.47745,0.313266,4.34595,-0.451344,-1.31843,1.15554,1.88604,6.24794,-8.93774,6.24794,-8.93774,0.0241318,-0.150421,0.725064,12,2,5
0.1,-0.384504,-1.0881,0.522435,3.95246,-0.509456,-1.00603,1.23867,1.43915,6.32048,-9.04152,6.32048,-9.04152,0.0489706,-0.150421,0.725064,12,2,5
0.15,-0.426971,-0.597064,0.702264,3.18517,-0.551857,-0.690009,1.29932,0.987074,6.19725,-8.86523,6.19725,-8.86523,0.0759827,-0.150421,0.725064,12,2,5
0.2,-0.44311,-0.0434842,0.836014,2.12681,-0.578611,-0.380146,1.33759,0.543812,5.89857,-8.43798,5.89857,-8.43798,0.0981864,-0.150421,0.725064,12,2,5
0.25,-0.430911,0.527521,0.91166,0.879248,-0.590245,-0.0852178,1.35424,0.121913,5.44832,-7.7939,5.44832,-7.7939,0.110444,-0.150421,0.725064,12,2,5
0.3,-0.390687,1.06866,0.922315,-0.455638,-0.587695,0.187198,1.35059,-0.267782,4.8729,-6.97075,4.8729,-6.97075,0.109942,-0.150421,0.725064,12,2,5
0.35,-0.325092,1.53412,0.866037,-1.78132,-0.572244,0.430843,1.32849,-0.616319,4.20019,-6.00844,4.20019,-6.00844,0.0961347,-0.150421,0.725064,12,2,5
0.4,-0.23896,1.88333,0.745674,-3.00161,-0.545452,0.640853,1.29016,-0.916741,3.45867,-4.94768,3.45867,-4.94768,0.0712748,-0.150421,0.725064,12,2,5
0.45,-0.138938,2.08502,0.569002,-4.01523,-0.509086,0.813786,1.23814,-1.16412,2.67641,-3.82865,2.67641,-3.82865,0.041254,-0.150421,0.725064,12,2,5
0.5,-0.032922,2.12102,0.348931,-4.72028,-0.465051,0.947606,1.17515,-1.35556,1.88035,-2.68988,1.88035,-2.68988,0.0151318,-0.150421,0.725064,12,2,5
0,-0.31271,-1.19546,0.302848,3.93561,-0.458801,-1.61667,1.16621,2.31272,6.9339,-9.91919,6.9339,-9.91919,0.0228579,-0.150421,0.725064,12,2,5
