2.500000000000000000e-01,4.928890000000000216e-01,2.851039999999999797e+00,3.129129999999999967e-01,1.991340000000000110e+00,-1.040480000000000016e-01,-4.665770000000000195e+00,-1.942750000000000032e-01,-2.667889999999999873e+00,-9.823929999999999607e-01,-5.675999999999999934e-01,2.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00
2.999999999999999889e-01,6.102769999999999584e-01,1.811989999999999990e+00,3.958920000000000217e-01,1.302540000000000031e+00,-3.373320000000000207e-01,-4.665600000000000414e+00,-3.276660000000000128e-01,-2.667759999999999909e+00,-9.823929999999999607e-01,-5.675999999999999934e-01,2.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000222e-01,6.710509999999999531e-01,-6.496690000000000520e-01,4.411559999999999926e-01,-4.970999999999999863e-01,-8.025170000000000359e-01,-4.610750000000000348e+00,-5.904310000000000391e-01,-2.507470000000000088e+00,-9.823929999999999607e-01,-5.675999999999999934e-01,2.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00
4.500000000000000111e-01,6.085700000000000554e-01,-1.833120000000000083e+00,3.958030000000000159e-01,-1.303430000000000089e+00,-1.033060000000000089e+00,-4.610940000000000261e+00,-7.158060000000000533e-01,-2.507559999999999789e+00,-9.823929999999999607e-01,-5.675999999999999934e-01,2.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e-01,4.902150000000000118e-01,-2.868069999999999897e+00,3.127880000000000105e-01,-1.991740000000000066e+00,-1.263609999999999900e+00,-4.611209999999999809e+00,-8.411889999999999645e-01,-2.507719999999999949e+00,-9.823929999999999607e-01,-5.675999999999999934e-01,2.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00
5.500000000000000444e-01,3.259219999999999895e-01,-3.654490000000000016e+00,1.997389999999999999e-01,-2.494540000000000202e+00,-1.494180000000000064e+00,-4.611530000000000129e+00,-9.665789999999999660e-01,-2.507909999999999862e+00,-9.823929999999999607e-01,-5.675999999999999934e-01,2.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00
5.999999999999999778e-01,1.304450000000000054e-01,-4.102599999999999802e+00,6.734279999999999433e-02,-2.758550000000000058e+00,-1.724769999999999914e+00,-4.611860000000000070e+00,-1.091979999999999951e+00,-2.508109999999999840e+00,-9.823929999999999607e-01,-5.675999999999999934e-01,2.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00
6.500000000000000222e-01,-7.767499999999999405e-02,-4.154539999999999900e+00,-7.160410000000000386e-02,-2.754100000000000215e+00,-1.955370000000000053e+00,-4.612180000000000391e+00,-1.217389999999999972e+00,-2.508309999999999818e+00,-9.823929999999999607e-01,-5.675999999999999934e-01,2.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00
6.999999999999999556e-01,-2.782240000000000268e-01,-3.803269999999999929e+00,-2.035619999999999929e-01,-2.481710000000000083e+00,-2.185979999999999812e+00,-4.612499999999999822e+00,-1.342810000000000059e+00,-2.508509999999999796e+00,-9.823929999999999607e-01,-5.675999999999999934e-01,2.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00
7.500000000000000000e-01,-4.520020000000000149e-01,-3.095110000000000028e+00,-3.157860000000000111e-01,-1.971959999999999935e+00,-2.416619999999999990e+00,-4.612779999999999880e+00,-1.468239999999999990e+00,-2.508700000000000152e+00,-9.823929999999999607e-01,-5.675999999999999934e-01,2.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00
