0,-0.304262,3.92724,0.233532,-1.70716,0.768859,2.96089,-0.233086,-0.726675,-5.9709,1.4654,-5.9709,1.4654,0.0178856,0.763947,-0.231881,10,2,0
0.05,-0.0891904,4.60903,0.13646,-2.14482,0.90944,2.66235,-0.267588,-0.653405,-6.77962,1.66388,-6.77962,1.66388,0.00329528,0.763947,-0.231881,10,2,0
0.1,0.150224,4.88935,0.0222716,-2.38574,1.03408,2.32336,-0.298178,-0.570211,-7.34808,1.8034,-7.34808,1.8034,0.0028654,0.763947,-0.231881,10,2,0
0.15,0.39231,4.71442,-0.0983796,-2.401,1.14107,1.95596,-0.324435,-0.480041,-7.68311,1.88562,-7.68311,1.88562,0.0200295,0.763947,-0.231881,10,2,0
0.2,0.614347,4.09709,-0.213992,-2.18607,1.22926,1.5718,-0.34608,-0.38576,-7.79674,1.91351,-7.79674,1.91351,0.0501706,0.763947,-0.231881,10,2,0
0.25,0.795872,3.11142,-0.313477,-1.76169,1.2981,1.18197,-0.362976,-0.290085,-7.70551,1.89112,-7.70551,1.89112,0.0832743,0.763947,-0.231881,10,2,0
0.3,0.921099,1.865,-0.387337,-1.1698,1.34757,0.796692,-0.375116,-0.195529,-7.42962,1.82341,-7.42962,1.82341,0.109528,0.763947,-0.231881,10,2,0
0.35,0.979823,0.469983,-0.428561,-0.466671,1.37812,0.425211,-0.382613,-0.104358,-6.99213,1.71604,-6.99213,1.71604,0.122811,0.763947,-0.231881,10,2,0
0.4,0.967235,-0.970497,-0.433167,0.283757,1.39064,0.0756045,-0.385686,-0.0185564,-6.41813,1.57517,-6.41813,1.57517,0.120726,0.763947,-0.231881,10,2,0
0.45,0.883498,-2.35889,-0.400454,1.01474,1.3864,-0.245302,-0.384645,0.0602019,-5.73389,1.40724,-5.73389,1.40724,0.10352,0.763947,-0.231881,10,2,0
0.5,0.733736,-3.59262,-0.333058,1.66027,1.36696,-0.531996,-0.379876,0.130564,-4.96618,1.21882,-4.96618,1.21882,0.0742356,0.763947,-0.231881,10,2,0
0,-0.0963872,4.32147,0.138241,-2.07394,0.916908,2.96108,-0.269422,-0.726755,-7.45177,1.82892,-7.45177,1.82892,0.00352022,0.763947,-0.231881,10,2,0
0.05,0.130068,4.66288,0.0272496,-2.32981,1.05565,2.58849,-0.303474,-0.635309,-8.09399,1.98654,-8.09399,1.98654,0.00219495,0.763947,-0.231881,10,2,0
0.1,0.362922,4.5741,-0.0911214,-2.36645,1.17495,2.18379,-0.332756,-0.535982,-8.47766,2.08071,-8.47766,2.08071,0.0171847,0.763947,-0.231881,10,2,0
0.15,0.580357,4.05347,-0.205628,-2.17668,1.27355,1.75991,-0.356954,-0.431946,-8.61582,2.11462,-8.61582,2.11462,0.0451563,0.763947,-0.231881,10,2,0
0.2,0.762055,3.16018,-0.305294,-1.77817,1.35077,1.32912,-0.375908,-0.326215,-8.52649,2.0927,-8.52649,2.0927,0.0771982,0.763947,-0.231881,10,2,0
0.25,0.891746,1.99222,-0.380585,-1.21001,1.40657,0.902794,-0.389603,-0.22158,-8.23182,2.02038,-8.23182,2.02038,0.103804,0.763947,-0.231881,10,2,0
0.3,0.95843,0.658537,-0.424324,-0.526218,1.44142,0.491203,-0.398156,-0.120561,-7.75714,1.90388,-7.75714,1.90388,0.118566,0.763947,-0.231881,10,2,0
0.35,0.956446,-0.737333,-0.432265,0.210889,1.45628,0.103346,-0.401805,-0.0253671,-7.13006,1.74997,-7.13006,1.74997,0.118671,0.763947,-0.231881,10,2,0
0.4,0.885131,-2.09772,-0.403379,0.935702,1.45254,-0.253157,-0.400886,0.0621314,-6.3796,1.56578,-6.3796,1.56578,0.10399,0.763947,-0.231881,10,2,0
0.45,0.748729,-3.32255,-0.339921,1.58299,1.43191,-0.572138,-0.395822,0.140421,-5.53532,1.35857,-5.53532,1.35857,0.077031,0.763947,-0.231881,10,2,0
0.5,0.556674,-4.30457,-0.247317,2.09191,1.39638,-0.848903,-0.387103,0.208349,-4.62653,1.13552,-4.62653,1.13552,0.0440272,0.763947,-0.231881,10,2,0
0,0.12084,4.29701,0.0295068,-2.24013,1.06497,2.96127,-0.305762,-0.726841,-8.93277,2.19249,-8.93277,2.19249,0.00192337,0.763947,-0.231881,10,2,0
0.05,0.337185,4.28468,-0.0848193,-2.29565,1.20187,2.51463,-0.339363,-0.617216,-9.40847,2.30926,-9.40847,2.30926,0.014866,0.763947,-0.231881,10,2,0
0.1,0.542698,3.86863,-0.196432,-2.13261,1.31584,2.04421,-0.367338,-0.501754,-9.60733,2.35807,-9.60733,2.35807,0.0398771,0.763947,-0.231881,10,2,0
0.15,0.718031,3.09048,-0.294666,-1.76531,1.40604,1.56384,-0.389478,-0.38385,-9.54861,2.34367,-9.54861,2.34367,0.0695598,0.763947,-0.231881,10,2,0
0.2,0.847046,2.03325,-0.37012,-1.2292,1.4723,1.08641,-0.405741,-0.266666,-9.25631,2.27193,-9.25631,2.27193,0.0952778,0.763947,-0.231881,10,2,0
0.25,0.91829,0.797642,-0.415574,-0.575046,1.51505,0.623595,-0.416234,-0.15307,-8.75818,2.14967,-8.75818,2.14967,0.110681,0.763947,-0.231881,10,2,0
0.3,0.925387,-0.515445,-0.426595,0.137465,1.53528,0.185686,-0.4212,-0.0455864,-8.08469,1.98437,-8.08469,1.98437,0.112644,0.763947,-0.231881,10,2,0
0.35,0.866891,-1.80931,-0.401847,0.844832,1.53446,-0.218548,-0.420999,0.053632,-7.268,1.78392,-7.268,1.78392,0.100685,0.763947,-0.231881,10,2,0
0.4,0.746168,-2.98704,-0.343183,1.48354,1.51444,-0.581948,-0.416088,0.142828,-6.34108,1.55641,-6.34108,1.55641,0.0768221,0.763947,-0.231881,10,2,0
0.45,0.571525,-3.94804,-0.255554,1.99398,1.47742,-0.899002,-0.407001,0.220649,-5.33673,1.3099,-5.33673,1.3099,0.0463733,0.763947,-0.231881,10,2,0
0.5,0.356286,-4.5946,-0.146684,2.32581,1.4258,-1.16584,-0.394331,0.286144,-4.28685,1.05221,-4.28685,1.05221,0.0181435,0.763947,-0.231881,10,2,0
0,0.326326,3.85731,-0.0821003,-2.18784,1.21303,2.96143,-0.342106,-0.726926,-10.4137,2.5561,-10.4137,2.5561,0.0139351,0.763947,-0.231881,10,2,0
0.05,0.512512,3.52837,-0.188848,-2.04733,1.34808,2.44075,-0.375257,-0.599121,-10.7229,2.632,-10.7229,2.632,0.0358508,0.763947,-0.231881,10,2,0
0.1,0.673689,2.8673,-0.283584,-1.71168,1.45672,1.9046,-0.401923,-0.467521,-10.7369,2.63546,-10.7369,2.63546,0.0621727,0.763947,-0.231881,10,2,0
0.15,0.794769,1.93954,-0.357268,-1.21245,1.53853,1.36776,-0.422005,-0.335748,-10.4813,2.57273,-10.4813,2.57273,0.0856012,0.763947,-0.231881,10,2,0
0.2,0.864564,0.832537,-0.402841,-0.596413,1.59381,0.843691,-0.435576,-0.207111,-9.98604,2.45118,-9.98604,2.45118,0.100341,0.763947,-0.231881,10,2,0
0.25,0.876454,-0.360078,-0.41584,0.0803577,1.62352,0.344389,-0.442868,-0.084552,-9.28446,2.27897,-9.28446,2.27897,0.103248,0.763947,-0.231881,10,2,0
0.3,0.828482,-1.54561,-0.39473,0.757498,1.62913,-0.119834,-0.444247,0.0293967,-8.41215,2.06487,-8.41215,2.06487,0.0936212,0.763947,-0.231881,10,2,0
0.35,0.723297,-2.6321,-0.341017,1.37429,1.61262,-0.540442,-0.440196,0.13264,-7.40587,1.81787,-7.40587,1.81787,0.0730913,0.763947,-0.231881,10,2,0
0.4,0.568152,-3.52753,-0.259173,1.87357,1.57634,-0.910735,-0.431292,0.223533,-6.30249,1.54704,-6.30249,1.54704,0.0461283,0.763947,-0.231881,10,2,0
0.45,0.374812,-4.1454,-0.156339,2.20672,1.52293,-1.22586,-0.418181,0.300885,-5.13809,1.26123,-5.13809,1.26123,0.0201124,0.763947,-0.231881,10,2,0
0.5,0.158954,-4.41878,-0.0417461,2.33974,1.45521,-1.48276,-0.40156,0.363947,-3.94712,0.9689,-3.94712,0.9689,0.00335325,0.763947,-0.231881,10,2,0
0,0.500575,3.06077,-0.1857,-1.92275,1.36111,2.96156,-0.378454,-0.727001,-11.8947,2.91973,-11.8947,2.91973,0.0343064,0.763947,-0.231881,10,2,0
0.05,0.640565,2.49313,-0.274809,-1.6129,1.49432,2.36682,-0.411154,-0.581014,-12.0374,2.95476,-12.0374,2.95476,0.0568532,0.763947,-0.231881,10,2,0
0.1,0.746,1.69124,-0.344428,-1.1498,1.59761,1.76495,-0.436512,-0.433276,-11.8666,2.91286,-11.8666,2.91286,0.076872,0.763947,-0.231881,10,2,0
0.15,0.806912,0.72701,-0.387912,-0.576047,1.67103,1.17163,-0.454534,-0.287633,-11.4141,2.8018,-11.4141,2.8018,0.0895561,0.763947,-0.231881,10,2,0
0.2,0.817222,-0.317522,-0.400999,0.0565462,1.71534,0.600922,-0.465414,-0.147543,-10.7158,2.63041,-10.7158,2.63041,0.0921376,0.763947,-0.231881,10,2,0
0.25,0.775024,-1.35799,-0.382146,0.691665,1.73199,0.0651322,-0.469503,-0.0160225,-9.81073,2.40826,-9.81073,2.40826,0.0839449,0.763947,-0.231881,10,2,0
0.3,0.682617,-2.3107,-0.332655,1.27247,1.72299,-0.425404,-0.467294,0.104391,-8.73959,2.14535,-8.73959,2.14535,0.0663866,0.763947,-0.231881,10,2,0
0.35,0.546429,-3.09486,-0.256602,1.74547,1.69079,-0.862384,-0.459393,0.211658,-7.54368,1.8518,-7.54368,1.8518,0.0432236,0.763947,-0.231881,10,2,0
