0,0.249558,0,0.141369,0,0.855535,0,0.772576,0,-2.78401,-3.00412,-2.78401,-3.00412,0.0101207,0.700867,0.60568,18,3
0.05,0.240839,-0.345927,0.138174,-0.126729,0.852055,-0.139201,0.768821,-0.150206,-2.30377,-2.48591,-2.30377,-2.48591,0.00949128,0.700867,0.60568,18,3
0.1,0.214945,-0.681445,0.128267,-0.266322,0.842215,-0.254389,0.758203,-0.274502,-1.78109,-1.92191,-1.78109,-1.92191,0.00772842,0.700867,0.60568,18,3
0.15,0.173164,-0.976282,0.111284,-0.407439,0.827269,-0.343443,0.742076,-0.370597,-1.2449,-1.34333,-1.2449,-1.34333,0.00524113,0.700867,0.60568,18,3
0.2,0.118249,-1.2025,0.0874771,-0.537098,0.808541,-0.405688,0.721867,-0.437764,-0.721056,-0.778065,-0.721056,-0.778065,0.0026843,0.700867,0.60568,18,3
0.25,0.0542333,-1.33732,0.057756,-0.642063,0.787355,-0.441741,0.699006,-0.476667,-0.231554,-0.249862,-0.231554,-0.249862,0.000780671,0.700867,0.60568,18,3
0.3,-0.0138967,-1.36569,0.0236692,-0.710305,0.764979,-0.453319,0.67486,-0.48916,0.205956,0.222239,0.205956,0.222239,9.37816e-05,0.700867,0.60568,18,3
0.35,-0.0806373,-1.28223,-0.0126946,-0.7324,0.74257,-0.443021,0.65068,-0.478048,0.578415,0.624147,0.578415,0.624147,0.000829105,0.700867,0.60568,18,3
0.4,-0.14048,-1.09211,-0.048867,-0.702722,0.721142,-0.4141,0.627558,-0.446841,0.877358,0.946725,0.877358,0.946725,0.00274724,0.700867,0.60568,18,3
0.45,-0.188434,-0.810631,-0.082213,-0.620272,0.701534,-0.370232,0.606399,-0.399504,1.0987,1.18557,1.0987,1.18557,0.00523375,0.700867,0.60568,18,3
0.5,-0.220498,-0.461662,-0.110172,-0.489014,0.684395,-0.315297,0.587906,-0.340226,1.24239,1.34061,1.24239,1.34061,0.00750169,0.700867,0.60568,18,3
0.55,-0.234028,-0.0752621,-0.130504,-0.31769,0.670184,-0.253178,0.572571,-0.273195,1.31184,1.41556,1.31184,1.41556,0.00884734,0.700867,0.60568,18,3
0.6,-0.227984,0.315021,-0.141513,-0.11911,0.659165,-0.187586,0.56068,-0.202417,1.31341,1.41725,1.31341,1.41725,0.00886778,0.700867,0.60568,18,3
0.65,-0.203033,0.674988,-0.142221,0.090966,0.651427,-0.121915,0.552331,-0.131554,1.25567,1.35495,1.25567,1.35495,0.00757694,0.700867,0.60568,18,3
0.7,-0.161506,0.972679,-0.132487,0.295231,0.646901,-0.0591316,0.547447,-0.0638068,1.14879,1.23962,1.14879,1.23962,0.00539414,0.700867,0.60568,18,3
0.75,-0.107216,1.18129,-0.113038,0.4764,0.64538,-0.00169192,0.545806,-0.00182569,1.00385,1.08321,1.00385,1.08321,0.00300977,0.700867,0.60568,18,3
0.8,-0.0451295,1.28195,-0.0854325,0.618815,0.64655,0.0485003,0.547069,0.052335,0.832205,0.898002,0.832205,0.898002,0.00116073,0.700867,0.60568,18,3
