1.250000000000000000e+00,1.811389999999999945e-01,3.791910000000000003e-01,3.323849999999999860e-01,4.283809999999999896e+00,-5.400559999999999805e-01,7.800420000000000131e-01,-2.137030000000000041e-01,1.595790000000000042e+00,-6.593250000000000499e-01,-4.576999999999999957e-01,1.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000044e+00,1.909919999999999951e-01,1.180770000000000083e-02,5.273649999999999727e-01,3.457819999999999894e+00,-5.010529999999999706e-01,7.800709999999999589e-01,-1.339090000000000003e-01,1.595979999999999954e+00,-6.593250000000000499e-01,-4.576999999999999957e-01,1.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.350000000000000089e+00,1.822989999999999888e-01,-3.566949999999999843e-01,6.732489999999999863e-01,2.338389999999999969e+00,-4.620489999999999875e-01,7.800909999999999789e-01,-5.410700000000000232e-02,1.596109999999999918e+00,-6.593250000000000499e-01,-4.576999999999999957e-01,1.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.199999999999999956e+00,-1.481599999999999862e-01,-1.985559999999999992e+00,-7.558779999999999666e-02,-4.383350000000000080e+00,-3.222650000000000237e-01,-1.211920000000000108e+00,2.031969999999999957e-02,-1.645049999999999901e+00,-2.173819999999999919e-01,1.626879999999999993e-01,1.800000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
1.250000000000000000e+00,-2.386199999999999988e-01,-1.603979999999999961e+00,-2.874970000000000026e-01,-4.025280000000000413e+00,-3.828630000000000089e-01,-1.211989999999999901e+00,-6.193699999999999900e-02,-1.645219999999999905e+00,-2.173819999999999919e-01,1.626879999999999993e-01,1.800000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
1.300000000000000044e+00,-3.059970000000000190e-01,-1.070009999999999906e+00,-4.717839999999999812e-01,-3.290579999999999838e+00,-4.434640000000000248e-01,-1.212050000000000072e+00,-1.442009999999999958e-01,-1.645350000000000090e+00,-2.173819999999999919e-01,1.626879999999999993e-01,1.800000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
1.350000000000000089e+00,-3.439420000000000255e-01,-4.361760000000000081e-01,-6.117340000000000000e-01,-2.268429999999999946e+00,-5.040670000000000428e-01,-1.212089999999999890e+00,-2.264710000000000056e-01,-1.645429999999999948e+00,-2.173819999999999919e-01,1.626879999999999993e-01,1.800000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
5.999999999999999778e-01,-1.546410000000000007e-01,1.088619999999999921e+00,1.606390000000000040e-01,4.521209999999999951e+00,8.285719999999999752e-01,1.621819999999999928e-01,1.490259999999999918e+00,2.112950000000000106e+00,7.734109999999999596e-01,7.716039999999999566e-01,1.800000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00
6.500000000000000222e-01,-9.357200000000000240e-02,1.334379999999999900e+00,3.752599999999999825e-01,3.996379999999999821e+00,8.366820000000000368e-01,1.622109999999999941e-01,1.595909999999999940e+00,2.113080000000000069e+00,7.734109999999999596e-01,7.716039999999999566e-01,1.800000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00
6.999999999999999556e-01,-2.338190000000000060e-02,1.450390000000000068e+00,5.541730000000000267e-01,3.108130000000000059e+00,8.447930000000000161e-01,1.622409999999999963e-01,1.701570000000000027e+00,2.113179999999999836e+00,7.734109999999999596e-01,7.716039999999999566e-01,1.800000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00
