0,0.295777,0,-0.272793,0,0.282489,0,-0.502315,0,7.75477,6.44131,7.75477,6.44131,0.0196203,0.767162,-0.0997331,16,1
0.05,0.272325,-0.931073,-0.267324,0.216926,0.292183,0.387738,-0.494263,0.322065,7.21194,5.99042,7.21194,5.99042,0.0176944,0.767162,-0.0997331,16,1
0.1,0.204712,-1.75291,-0.250918,0.433922,0.320585,0.748335,-0.470672,0.621586,6.39691,5.31343,6.39691,5.31343,0.0128339,0.767162,-0.0997331,16,1
0.15,0.100739,-2.37329,-0.223833,0.640601,0.365997,1.06818,-0.432951,0.887258,5.35046,4.44423,5.35046,4.44423,0.00744251,0.767162,-0.0997331,16,1
0.2,-0.0275141,-2.71527,-0.18686,0.826229,0.426095,1.3357,-0.383033,1.10947,4.12138,3.42332,4.12138,3.42332,0.0044271,0.767162,-0.0997331,16,1
0.25,-0.164803,-2.73135,-0.141323,0.980391,0.498031,1.54177,-0.32328,1.28064,2.76432,2.29612,2.76432,2.29612,0.00582253,0.767162,-0.0997331,16,1
0.3,-0.294509,-2.41516,-0.0890461,1.09365,0.578575,1.67999,-0.256378,1.39544,1.3374,1.11088,1.3374,1.11088,0.0116648,0.767162,-0.0997331,16,1
0.35,-0.400771,-1.80245,-0.0322889,1.15815,0.664247,1.74686,-0.185217,1.45099,-0.100208,-0.0832355,-0.100208,-0.0832355,0.0198502,0.767162,-0.0997331,16,1
0.4,-0.470362,-0.960732,0.0263481,1.16823,0.751464,1.74185,-0.112772,1.44682,-1.49068,-1.2382,-1.49068,-1.2382,0.0271174,0.767162,-0.0997331,16,1
0.45,-0.493904,0.0256189,0.0840483,1.12099,0.836693,1.66731,-0.0419788,1.38491,-2.77981,-2.30898,-2.77981,-2.30898,0.0305322,0.767162,-0.0997331,16,1
0.5,-0.46642,1.06601,0.137929,1.01669,0.916584,1.52832,0.0243807,1.26946,-3.91908,-3.25528,-3.91908,-3.25528,0.0287094,0.767162,-0.0997331,16,1
0.55,-0.387535,2.06694,0.18521,0.859174,0.988102,1.33237,0.0837848,1.1067,-4.8674,-4.04299,-4.8674,-4.04299,0.0224077,0.767162,-0.0997331,16,1
0.6,-0.261637,2.93164,0.223395,0.655813,1.04864,1.089,0.134066,0.904551,-5.59258,-4.64534,-5.59258,-4.64534,0.0144508,0.767162,-0.0997331,16,1
0.65,-0.0979858,3.56328,0.250442,0.417306,1.0961,0.809371,0.173487,0.672284,-6.0723,-5.0438,-6.0723,-5.0438,0.00892522,0.767162,-0.0997331,16,1
0.7,0.0895529,3.87728,0.264918,0.157052,1.12897,0.505756,0.200796,0.420094,-6.29473,-5.22856,-6.29473,-5.22856,0.00964962,0.767162,-0.0997331,16,1
0.75,0.2836,3.82074,0.266109,-0.109759,1.14639,0.191019,0.215265,0.158666,-6.25871,-5.19864,-6.25871,-5.19864,0.0183608,0.767162,-0.0997331,16,1
0.8,0.465292,3.38856,0.254085,-0.367266,1.14812,-0.121916,0.2167,-0.101266,-5.97341,-4.96167,-5.97341,-4.96167,0.0336156,0.767162,-0.0997331,16,1
0.85,0.61678,2.62492,0.2297,-0.60016,1.13456,-0.420587,0.205435,-0.34935,-5.45774,-4.53334,-5.45774,-4.53334,0.0512145,0.767162,-0.0997331,16,1
0.9,0.723374,1.60869,0.194537,-0.794868,1.10671,-0.693474,0.182301,-0.576017,-4.73923,-3.93652,-4.73923,-3.93652,0.065876,0.767162,-0.0997331,16,1
0.95,0.774759,0.43318,0.150793,-0.940582,1.06611,-0.930435,0.148579,-0.772843,-3.85271,-3.20015,-3.85271,-3.20015,0.0730863,0.767162,-0.0997331,16,1
1,0.765331,-0.807797,0.101122,-1.03002,1.01477,-1.12307,0.105937,-0.932851,-2.83867,-2.35787,-2.83867,-2.35787,0.0703501,0.767162,-0.0997331,16,1
1.05,0.694102,-2.0228,0.0484452,-1.05987,0.955069,-1.265,0.0563471,-1.05074,-1.7415,-1.44654,-1.7415,-1.44654,0.0578361,0.767162,-0.0997331,16,1
1.1,0.564684,-3.11865,-0.00425174,-1.03084,0.889642,-1.35208,0.00200168,-1.12307,-0.607596,-0.504685,-0.607596,-0.504685,0.0386572,0.767162,-0.0997331,16,1
1.15,0.385461,-3.99789,-0.0541148,-0.947464,0.821279,-1.38246,-0.0547827,-1.14831,0.516599,0.4291,0.516599,0.4291,0.0186081,0.767162,-0.0997331,16,1
1.2,0.169685,-4.56585,-0.0986008,-0.817535,0.752801,-1.35663,-0.111662,-1.12685,1.5864,1.31771,1.5864,1.31771,0.00476818,0.767162,-0.0997331,16,1
1.25,-0.06509,-4.74908,-0.135626,-0.651453,0.686953,-1.27731,-0.166357,-1.06096,-0.0050524,-0.000621434,2.56066,2.12695,0.00280902,0.767162,-0.0997331,16,1
1.3,-0.295495,-4.39348,-0.161064,-0.357913,0.623081,-1.27756,-0.219406,-1.061,-0.00408351,-0.000534644,3.58286,2.97576,0.0138752,0.767162,-0.0997331,16,1
1.35,-0.497546,-3.628,-0.170835,-0.029851,0.559198,-1.27777,-0.272456,-1.06102,-0.0028262,-0.0003826,4.60519,3.8246,0.0333748,0.767162,-0.0997331,16,1
1.4,-0.653051,-2.54979,-0.163999,0.301075,0.495306,-1.27791,-0.325508,-1.06104,-0.00156258,-0.000175619,5.6276,4.67344,0.0538893,0.767162,-0.0997331,16,1
1.45,-0.749182,-1.27157,-0.141213,0.602954,0.431409,-1.27798,-0.37856,-1.06105,6.65004,5.52229,6.65004,5.52229,0.0684856,0.767162,-0.0997331,16,1
1.5,-0.784621,-0.136424,-0.111469,0.577039,0.375822,-0.945483,-0.42471,-0.784936,7.20692,5.98457,7.20692,5.98457,0.0738872,0.767162,-0.0997331,16,1
1.55,-0.763123,0.990304,-0.0850357,0.471621,0.337557,-0.585137,-0.456476,-0.485708,7.45883,6.1936,7.45883,6.1936,0.0697027,0.767162,-0.0997331,16,1
1.6,-0.687202,2.02482,-0.0653474,0.309462,0.317623,-0.212195,-0.47302,-0.176028,7.40482,6.14861,7.40482,6.14861,0.0569278,0.767162,-0.0997331,16,1
1.65,-0.563559,2.88371,-0.0545469,0.119039,0.31627,0.158045,-0.474135,0.131403,7.05624,5.85903,7.05624,5.85903,0.0388186,0.767162,-0.0997331,16,1
1.7,-0.40293,3.49074,-0.053283,-0.0688721,0.332992,0.510857,-0.460241,0.424354,6.43586,5.34378,6.43586,5.34378,0.020266,0.767162,-0.0997331,16,1
1.75,-0.219427,3.78954,-0.0606838,-0.224713,0.36658,0.83265,-0.432344,0.691543,5.57667,4.63023,5.57667,4.63023,0.00641777,0.767162,-0.0997331,16,1
1.8,-0.0292048,3.75687,-0.0745014,-0.323454,0.415183,1.11148,-0.391979,0.923055,4.52018,3.75288,4.52018,3.75288,0.000796599,0.767162,-0.0997331,16,1
1.85,0.151388,3.40864,-0.0914116,-0.347419,0.476408,1.33749,-0.341135,1.1107,3.31458,2.75173,3.31458,2.75173,0.00387559,0.767162,-0.0997331,16,1
1.9,0.307688,2.79487,-0.107435,-0.288312,0.547426,1.50322,-0.28216,1.24829,2.01257,1.67055,2.01257,1.67055,0.0130622,0.767162,-0.0997331,16,1
1.95,0.428128,1.98693,-0.118436,-0.14817,0.625102,1.60385,-0.217658,1.33181,0.669109,0.554987,0.669109,0.554987,0.0240605,0.767162,-0.0997331,16,1
2,0.504967,1.06456,-0.120636,0.0608829,0.706131,1.63731,-0.150374,1.35956,-0.660809,-0.549313,-0.660809,-0.549313,0.0326614,0.767162,-0.0997331,16,1
2.05,0.534493,0.10813,-0.111087,0.31796,0.787171,1.60427,-0.0830822,1.3321,-1.9244,-1.59851,-1.9244,-1.59851,0.0360495,0.767162,-0.0997331,16,1
2.1,0.516972,-0.803799,-0.0880623,0.595546,0.864978,1.50805,-0.0184755,1.25217,-3.0731,-2.55229,-3.0731,-2.55229,0.0333782,0.767162,-0.0997331,16,1
2.15,0.456541,-1.59522,-0.0513217,0.862161,0.936539,1.35439,0.0409427,1.12456,-4.06442,-3.37537,-4.06442,-3.37537,0.0257962,0.767162,-0.0997331,16,1
2.2,0.361008,-2.19619,-0.00223343,1.0854,0.999178,1.15117,0.0929513,0.955788,-4.86342,-4.03874,-4.86342,-4.03874,0.0160508,0.767162,-0.0997331,16,1
2.25,0.241362,-2.55098,0.0562605,1.23525,1.05066,0.907998,0.135692,0.753851,-5.44392,-4.52066,-5.44392,-4.52066,0.00760025,0.767162,-0.0997331,16,1
2.3,0.1108,-2.62863,0.119852,1.28758,1.08925,0.635802,0.167734,0.527818,-5.78924,-4.80729,-5.78924,-4.80729,0.00330218,0.767162,-0.0997331,16,1
2.35,-0.0167237,-2.4306,0.183244,1.22731,1.11381,0.34634,0.188116,0.287454,-5.89264,-4.89304,-5.89264,-4.89304,0.00420305,0.767162,-0.0997331,16,1
2.4,-0.128153,-1.99085,0.240661,1.05065,1.12376,0.0517081,0.196372,0.0428019,-5.75723,-4.78049,-5.75723,-4.78049,0.00915909,0.767162,-0.0997331,16,1
2.45,-0.212792,-1.36828,0.286447,0.76595,1.11915,-0.236153,0.192537,-0.196222,-5.39559,-4.48009,-5.39559,-4.48009,0.0155331,0.767162,-0.0997331,16,1
2.5,-0.263285,-0.636087,0.315649,0.392774,1.10059,-0.505932,0.177125,-0.420227,-4.82897,-4.00951,-4.82897,-4.00951,0.0204584,0.767162,-0.0997331,16,1
2.55,-0.276101,0.127256,0.324533,-0.040219,1.06926,-0.747381,0.151102,-0.620703,-4.0862,-3.39266,-4.0862,-3.39266,0.0219362,0.767162,-0.0997331,16,1
2.6,-0.251637,0.84372,0.310964,-0.498159,1.02678,-0.951691,0.115826,-0.790336,-3.20226,-2.65861,-3.20226,-2.65861,0.0194081,0.767162,-0.0997331,16,1
